employee_id,age,gender,years_at_company,job_role,monthly_income,work-life_balance,job_satisfaction,performance_rating,number_of_promotions,overtime,distance_from_home,education_level,marital_status,number_of_dependents,job_level,company_size,company_tenure,remote_work,leadership_opportunities,innovation_opportunities,company_reputation,employee_recognition,attrition
48897,52,Male,27,Finance,8582,3,3,1,2,No,44,Bachelor’s Degree,Married,3,Senior,Medium,75,No,No,Yes,1,3,Stayed
18417,28,Male,11,Healthcare,9342,3,3,3,1,No,20,Bachelor’s Degree,Single,1,Senior,Large,73,No,No,No,3,2,Stayed
24877,45,Male,13,Education,5977,3,2,4,2,Yes,17,Master’s Degree,Married,0,Mid,Medium,87,No,No,No,1,3,Stayed
5955,59,Female,6,Healthcare,7436,4,3,3,1,Yes,94,High School,Married,1,Entry,Medium,8,No,Yes,Yes,1,3,Stayed
12669,37,Male,11,Healthcare,8287,3,2,4,3,No,28,Bachelor’s Degree,Married,0,Senior,Small,77,No,No,No,2,3,Stayed
57937,53,Female,29,Healthcare,6797,3,1,4,4,No,62,High School,Divorced,0,Senior,Medium,74,No,No,No,2,3,Stayed
38632,56,Female,33,Healthcare,7279,2,3,3,1,Yes,40,Associate Degree,Married,1,Entry,Medium,85,No,No,No,3,3,Left
65559,19,Male,7,Education,4650,4,4,4,1,Yes,14,High School,Married,2,Entry,Large,45,No,No,No,1,1,Left
34509,58,Female,18,Media,6217,2,4,4,1,Yes,64,Associate Degree,Married,4,Mid,Medium,37,No,No,No,2,1,Stayed
70603,36,Male,14,Education,5815,3,3,3,0,Yes,23,Associate Degree,Married,0,Mid,Small,71,Yes,No,No,3,2,Stayed
27768,51,Male,16,Media,5813,3,2,3,0,No,51,Bachelor’s Degree,Married,2,Senior,Medium,91,No,No,Yes,3,1,Stayed
11494,29,Female,13,Education,3237,2,3,3,2,No,89,Associate Degree,Married,3,Entry,Small,49,No,No,No,3,1,Stayed
13907,31,Female,13,Technology,10966,3,3,3,2,No,7,High School,Married,4,Entry,Medium,18,Yes,No,Yes,2,3,Stayed
6037,24,Male,5,Finance,6839,2,4,3,0,No,96,Bachelor’s Degree,Single,1,Entry,Small,47,No,No,Yes,4,1,Left
45980,30,Male,8,Education,4693,3,3,2,2,No,81,Master’s Degree,Married,5,Mid,Small,85,No,No,No,2,3,Stayed
64945,54,Male,4,Media,6215,4,4,4,0,Yes,45,Bachelor’s Degree,Married,0,Entry,Medium,8,No,No,No,4,1,Stayed
33374,27,Female,11,Technology,10619,2,4,3,0,No,46,Associate Degree,Married,4,Mid,Medium,46,No,No,Yes,2,2,Stayed
42039,47,Male,30,Technology,11052,3,3,3,2,Yes,89,Bachelor’s Degree,Married,2,Entry,Medium,99,No,No,No,3,3,Stayed
57085,40,Female,6,Education,3239,3,3,3,3,Yes,6,High School,Single,2,Entry,Small,26,No,No,No,3,3,Left
66187,32,Male,15,Healthcare,7765,2,1,4,0,No,83,Master’s Degree,Single,2,Senior,Medium,80,No,No,No,2,2,Left
23047,30,Male,7,Media,6416,4,2,3,0,No,65,High School,Married,3,Mid,Medium,81,No,No,No,3,3,Stayed
31624,54,Male,18,Healthcare,7653,2,1,2,2,No,35,Master’s Degree,Divorced,1,Entry,Medium,71,No,No,No,3,3,Left
702,29,Female,8,Technology,8671,3,3,3,0,No,44,Master’s Degree,Married,1,Entry,Medium,61,No,No,No,3,2,Stayed
7723,45,Male,4,Finance,11807,1,1,4,2,No,99,High School,Married,5,Entry,Medium,61,No,No,Yes,2,2,Left
54886,47,Female,11,Healthcare,6464,3,4,3,1,No,35,High School,Divorced,3,Mid,Medium,49,No,No,No,3,1,Stayed
35435,20,Female,12,Media,5497,4,3,3,3,Yes,87,Master’s Degree,Single,0,Senior,Medium,49,No,No,No,3,3,Stayed
64301,45,Male,8,Media,6668,1,3,3,0,Yes,94,Associate Degree,Married,4,Mid,Medium,13,No,No,No,1,4,Left
29365,24,Male,15,Finance,11832,3,3,3,2,No,19,High School,Single,1,Mid,Medium,49,Yes,No,Yes,3,2,Stayed
25322,59,Male,7,Media,6400,4,4,3,0,Yes,93,Bachelor’s Degree,Married,0,Entry,Small,30,Yes,No,No,3,2,Stayed
50966,47,Male,32,Technology,7815,1,3,3,0,No,3,Bachelor’s Degree,Married,4,Senior,Medium,38,No,No,No,3,2,Stayed
35787,26,Male,7,Finance,9322,3,3,3,1,No,20,Bachelor’s Degree,Single,2,Senior,Medium,15,Yes,No,No,2,1,Stayed
44978,45,Female,7,Healthcare,9951,1,3,2,2,Yes,76,Associate Degree,Married,0,Mid,Medium,43,Yes,No,No,3,3,Left
61214,23,Male,5,Technology,8733,4,4,2,0,No,5,Bachelor’s Degree,Married,1,Senior,Small,24,Yes,No,No,3,3,Stayed
64574,58,Female,2,Healthcare,9162,4,3,3,0,No,70,PhD,Single,4,Senior,Small,31,No,No,No,2,3,Stayed
48397,45,Female,22,Healthcare,8122,3,3,3,0,No,48,Bachelor’s Degree,Married,2,Senior,Medium,69,No,No,Yes,3,1,Stayed
9986,42,Female,17,Technology,8375,3,3,3,1,No,7,Associate Degree,Single,4,Mid,Medium,80,Yes,No,No,3,1,Stayed
59809,33,Female,9,Media,7439,1,1,3,0,No,8,Master’s Degree,Married,1,Entry,Small,40,No,No,No,2,2,Left
15723,56,Male,31,Healthcare,7704,2,1,4,2,No,97,High School,Single,0,Entry,Small,71,Yes,No,No,3,1,Left
37994,56,Female,18,Education,4388,3,2,2,1,No,11,Master’s Degree,Single,0,Mid,Large,31,No,No,No,2,1,Left
69849,27,Female,8,Healthcare,7186,2,3,3,0,No,88,High School,Married,0,Mid,Small,56,Yes,No,No,3,1,Stayed
56658,53,Male,31,Education,2613,1,1,3,0,Yes,6,Bachelor’s Degree,Single,3,Entry,Large,57,No,No,No,2,1,Left
21145,48,Female,1,Technology,8130,3,4,3,0,No,14,Master’s Degree,Single,0,Mid,Medium,49,No,No,No,3,2,Left
20637,36,Male,7,Education,5011,2,2,3,0,Yes,12,Master’s Degree,Single,1,Mid,Medium,49,No,No,No,3,3,Left
57272,54,Female,12,Technology,11014,1,3,3,3,Yes,68,Bachelor’s Degree,Married,1,Entry,Large,32,No,No,No,1,3,Left
32790,30,Female,20,Media,5333,1,4,3,0,Yes,64,Associate Degree,Divorced,5,Mid,Small,38,No,No,No,1,3,Left
39511,46,Male,16,Technology,10582,1,3,3,0,No,20,Bachelor’s Degree,Married,2,Mid,Large,26,No,No,No,1,4,Left
55437,53,Female,43,Technology,9743,3,2,4,2,No,78,Bachelor’s Degree,Single,0,Senior,Medium,95,No,No,No,2,1,Stayed
48053,47,Male,36,Media,6089,3,3,3,2,No,51,Bachelor’s Degree,Married,1,Mid,Large,65,Yes,No,No,3,1,Stayed
7679,23,Female,7,Technology,6809,3,3,3,0,No,67,Bachelor’s Degree,Married,1,Mid,Large,37,No,No,Yes,3,3,Stayed
42200,25,Female,8,Media,6657,4,1,4,2,No,42,Bachelor’s Degree,Single,0,Senior,Large,40,Yes,No,No,1,1,Stayed
38591,18,Female,4,Technology,7687,2,2,3,0,No,60,Bachelor’s Degree,Single,2,Entry,Medium,42,No,Yes,No,3,1,Left
12679,43,Female,3,Healthcare,6609,1,3,3,1,No,5,Bachelor’s Degree,Married,0,Entry,Medium,31,No,No,No,1,1,Left
32541,20,Female,8,Technology,7388,3,1,3,1,No,14,Bachelor’s Degree,Single,1,Senior,Small,50,No,No,No,3,1,Stayed
63721,52,Female,23,Education,4314,3,2,3,0,No,7,High School,Married,0,Mid,Large,72,No,No,No,3,1,Stayed
9294,32,Male,23,Education,5184,3,2,3,2,No,35,Bachelor’s Degree,Single,3,Senior,Medium,43,Yes,No,No,3,1,Stayed
7159,25,Female,2,Education,4215,3,2,4,2,Yes,35,Bachelor’s Degree,Divorced,1,Mid,Small,65,No,No,No,3,3,Left
45822,47,Male,13,Finance,10705,4,2,3,2,No,90,Associate Degree,Married,1,Entry,Medium,91,No,No,No,3,1,Left
14050,50,Male,13,Healthcare,9128,1,4,3,2,Yes,72,High School,Married,1,Mid,Medium,29,No,No,No,2,4,Left
36609,26,Female,16,Media,5950,3,3,3,1,No,12,High School,Divorced,0,Mid,Large,47,Yes,No,Yes,3,3,Stayed
56029,54,Male,16,Technology,8861,3,4,4,1,No,25,High School,Single,1,Mid,Small,87,No,No,No,3,1,Left
58719,31,Male,19,Technology,8406,2,4,3,0,No,28,Associate Degree,Divorced,2,Entry,Medium,56,No,No,No,4,2,Left
61356,35,Male,12,Healthcare,7671,3,2,2,1,Yes,90,Bachelor’s Degree,Married,3,Entry,Large,32,No,No,No,4,1,Left
7816,42,Female,4,Technology,8120,3,1,2,0,No,85,Bachelor’s Degree,Single,2,Mid,Small,80,No,No,No,2,1,Left
37170,25,Female,1,Media,6145,4,2,3,0,No,33,Master’s Degree,Divorced,1,Entry,Small,25,Yes,No,No,3,1,Stayed
36593,27,Male,3,Media,5294,3,3,3,0,No,77,PhD,Married,1,Entry,Medium,7,No,No,No,1,3,Stayed
13798,46,Male,16,Education,5874,3,4,1,2,Yes,23,Associate Degree,Married,0,Senior,Small,83,Yes,No,No,1,1,Stayed
66876,18,Male,4,Technology,10026,2,2,4,3,No,17,High School,Married,5,Mid,Small,28,No,No,No,1,3,Stayed
6652,29,Male,7,Media,6894,2,3,3,0,No,13,Bachelor’s Degree,Divorced,1,Entry,Small,44,No,No,No,1,1,Left
23138,49,Female,20,Technology,11010,2,3,2,1,Yes,39,Bachelor’s Degree,Married,1,Entry,Large,52,No,No,No,1,1,Left
30425,29,Female,13,Technology,9147,3,2,3,3,Yes,58,Master’s Degree,Married,1,Entry,Medium,53,No,No,No,2,1,Stayed
28597,21,Female,11,Technology,9158,1,3,4,1,Yes,52,Bachelor’s Degree,Single,2,Mid,Medium,64,No,No,No,2,1,Left
60835,59,Female,6,Healthcare,7302,3,3,2,3,No,67,High School,Married,5,Senior,Medium,80,No,No,No,2,3,Stayed
22551,43,Male,16,Education,3430,3,1,2,0,Yes,21,Bachelor’s Degree,Single,1,Entry,Small,39,Yes,No,No,1,2,Left
41692,21,Female,7,Media,6194,4,2,4,0,Yes,25,Bachelor’s Degree,Single,5,Entry,Large,14,No,No,No,3,2,Left
67406,32,Male,9,Finance,11941,3,2,2,0,No,24,High School,Married,4,Entry,Medium,84,Yes,No,No,3,4,Stayed
2274,56,Female,26,Media,6095,3,3,3,0,Yes,36,Associate Degree,Married,0,Mid,Medium,67,Yes,No,No,3,1,Stayed
60301,40,Female,30,Media,6444,1,4,3,0,Yes,17,Bachelor’s Degree,Divorced,2,Entry,Medium,94,No,No,No,4,1,Left
38821,42,Female,7,Healthcare,8171,3,3,3,0,No,79,Master’s Degree,Single,1,Mid,Medium,60,No,No,No,4,4,Left
55090,55,Male,15,Media,5734,3,2,1,4,Yes,82,Associate Degree,Married,0,Senior,Medium,87,No,No,No,2,4,Stayed
53273,58,Male,44,Healthcare,9451,2,2,2,0,Yes,29,Master’s Degree,Divorced,5,Mid,Large,97,Yes,No,No,3,2,Stayed
47416,45,Male,9,Media,6543,1,3,3,0,Yes,66,High School,Divorced,1,Entry,Medium,47,No,No,No,2,2,Left
52818,31,Female,13,Finance,6735,4,3,2,2,No,36,High School,Divorced,1,Mid,Medium,29,Yes,No,Yes,3,2,Stayed
50281,49,Female,4,Healthcare,8749,3,3,3,2,No,24,High School,Married,4,Mid,Medium,23,No,No,No,3,2,Stayed
61267,45,Male,31,Education,4198,2,3,3,1,No,1,PhD,Married,3,Mid,Medium,90,Yes,No,No,3,3,Stayed
39660,44,Female,25,Media,5143,1,3,3,2,No,76,Master’s Degree,Married,1,Mid,Medium,62,Yes,No,No,1,3,Stayed
18491,48,Female,28,Finance,8677,3,3,3,2,No,29,Master’s Degree,Divorced,0,Mid,Large,82,No,No,No,3,1,Stayed
47987,25,Male,13,Technology,12378,3,4,3,0,Yes,70,Associate Degree,Married,3,Entry,Small,82,No,No,No,1,1,Left
54424,53,Male,5,Education,3237,3,3,3,0,No,9,High School,Single,3,Mid,Medium,13,No,No,No,1,2,Left
13313,42,Female,28,Education,3522,3,3,3,0,No,95,Associate Degree,Married,3,Entry,Large,86,No,No,No,3,1,Stayed
25074,25,Male,11,Education,4697,4,4,4,1,Yes,42,High School,Married,3,Mid,Large,88,Yes,No,No,2,3,Stayed
15775,28,Female,5,Technology,8922,3,4,3,0,No,67,High School,Single,0,Entry,Medium,45,No,No,No,2,2,Left
7268,35,Female,23,Education,4700,4,4,3,2,No,15,Master’s Degree,Divorced,1,Entry,Small,27,No,No,No,3,1,Stayed
20174,27,Male,14,Media,6674,3,2,3,0,Yes,45,Bachelor’s Degree,Divorced,2,Entry,Small,48,No,No,No,3,1,Left
9355,26,Male,15,Education,6080,1,4,3,0,No,60,Bachelor’s Degree,Single,3,Mid,Medium,60,No,No,No,3,1,Left
16755,37,Male,21,Finance,6692,3,4,3,2,No,88,PhD,Married,0,Senior,Small,52,No,No,Yes,3,1,Stayed
32015,55,Male,43,Healthcare,8860,1,3,3,0,No,31,Associate Degree,Married,0,Entry,Medium,98,No,No,No,3,2,Left
38317,47,Male,7,Finance,9029,2,1,2,0,No,5,Associate Degree,Married,3,Mid,Small,81,No,No,Yes,3,4,Left
65517,54,Male,20,Education,3547,2,2,4,0,No,94,PhD,Married,1,Mid,Small,54,No,No,No,3,1,Stayed
67316,20,Male,12,Healthcare,8290,1,1,2,2,No,26,Master’s Degree,Married,4,Entry,Medium,42,No,No,Yes,3,2,Stayed
70428,29,Female,2,Education,4004,1,2,3,0,No,19,Bachelor’s Degree,Single,1,Mid,Medium,19,No,No,No,3,1,Left
56772,43,Male,18,Healthcare,8590,2,3,1,0,Yes,88,Associate Degree,Single,0,Mid,Medium,83,No,No,No,3,3,Left
22916,40,Female,4,Education,6012,2,3,3,0,Yes,54,Associate Degree,Single,5,Entry,Medium,43,No,No,No,3,2,Left
21105,46,Female,31,Finance,13840,1,4,3,0,No,42,High School,Married,0,Senior,Medium,105,No,No,No,4,2,Left
39319,34,Male,4,Finance,8947,4,1,4,0,No,47,Bachelor’s Degree,Single,3,Entry,Medium,25,Yes,No,No,3,3,Left
20840,37,Male,23,Finance,8581,3,2,1,0,Yes,67,High School,Single,1,Senior,Medium,80,No,No,No,2,2,Left
58225,32,Female,11,Finance,13254,3,3,3,1,No,41,Master’s Degree,Single,1,Mid,Small,87,Yes,No,Yes,3,2,Stayed
11119,21,Male,2,Technology,10114,3,2,3,1,No,44,High School,Married,1,Senior,Large,60,No,No,No,4,2,Stayed
66117,23,Male,13,Healthcare,6715,3,3,1,0,No,1,PhD,Divorced,1,Mid,Small,56,No,No,No,3,1,Stayed
20799,27,Male,8,Media,5826,3,4,3,0,No,45,Master’s Degree,Single,3,Entry,Small,65,No,No,No,1,3,Left
36631,49,Male,7,Media,6511,1,2,3,2,No,93,Associate Degree,Single,2,Entry,Small,81,Yes,No,No,3,3,Left
63298,57,Male,31,Finance,9625,4,2,1,1,No,72,Associate Degree,Single,4,Entry,Medium,99,No,No,No,1,1,Stayed
40163,35,Male,10,Finance,10756,3,1,2,0,Yes,10,Bachelor’s Degree,Single,0,Senior,Medium,62,No,No,No,2,1,Stayed
23016,26,Male,7,Technology,8726,3,3,3,0,No,65,Master’s Degree,Single,0,Entry,Small,18,No,No,No,3,1,Left
42639,32,Female,11,Finance,6141,3,3,3,2,No,59,Bachelor’s Degree,Single,4,Mid,Small,59,No,No,Yes,2,1,Stayed
47584,58,Male,41,Media,6853,2,1,4,0,No,67,High School,Married,1,Entry,Medium,96,No,No,No,3,2,Left
52477,21,Male,8,Finance,9309,2,2,2,0,No,83,Bachelor’s Degree,Married,2,Entry,Medium,13,No,No,No,4,3,Left
64847,46,Female,8,Finance,9083,3,2,2,0,Yes,93,Associate Degree,Single,1,Senior,Medium,77,No,No,No,2,1,Left
26055,53,Female,31,Media,6689,1,3,4,0,No,35,Bachelor’s Degree,Married,3,Mid,Medium,46,No,No,No,3,3,Stayed
69592,48,Female,24,Technology,11380,1,3,2,1,Yes,69,Bachelor’s Degree,Married,4,Senior,Medium,94,No,No,No,4,3,Stayed
72532,53,Male,8,Education,3786,4,3,2,0,No,48,Associate Degree,Single,1,Entry,Medium,64,No,No,No,2,1,Stayed
72208,46,Female,33,Technology,8822,2,1,3,1,No,47,Bachelor’s Degree,Married,1,Senior,Large,102,Yes,No,No,3,1,Stayed
46307,27,Female,9,Technology,10229,3,2,3,0,No,69,Bachelor’s Degree,Married,3,Mid,Medium,88,No,No,No,1,3,Stayed
56905,43,Female,17,Education,3882,3,3,3,0,Yes,27,High School,Married,4,Mid,Medium,67,No,No,No,3,2,Stayed
40743,29,Male,2,Healthcare,9153,4,3,1,0,No,64,Master’s Degree,Married,2,Entry,Medium,39,Yes,No,Yes,3,1,Stayed
49405,52,Male,21,Technology,8796,3,3,3,1,Yes,83,Associate Degree,Married,1,Mid,Medium,46,No,Yes,No,3,2,Stayed
7948,23,Male,3,Technology,9420,1,3,3,0,No,45,Bachelor’s Degree,Married,0,Entry,Medium,29,No,No,No,3,3,Stayed
30160,46,Male,11,Education,4515,2,3,3,0,No,21,Associate Degree,Divorced,4,Entry,Small,39,No,No,No,3,1,Left
45411,36,Male,16,Healthcare,8737,4,3,3,0,No,79,High School,Single,1,Entry,Medium,84,No,No,Yes,3,1,Left
46498,32,Female,14,Media,5940,1,2,3,0,Yes,40,Bachelor’s Degree,Married,1,Senior,Medium,72,No,No,No,2,2,Stayed
34862,39,Female,21,Healthcare,9908,1,4,2,0,Yes,97,Associate Degree,Married,0,Mid,Small,98,Yes,No,No,3,1,Left
9556,22,Male,5,Technology,9947,3,4,3,2,No,4,Bachelor’s Degree,Divorced,0,Mid,Large,11,No,No,No,3,4,Stayed
37432,45,Female,22,Technology,8421,3,3,3,2,Yes,11,Bachelor’s Degree,Divorced,1,Entry,Large,67,No,No,No,3,3,Stayed
63699,26,Male,14,Healthcare,6774,3,3,1,3,No,88,Master’s Degree,Divorced,1,Entry,Medium,33,Yes,No,No,3,2,Stayed
53655,56,Male,8,Healthcare,7071,2,2,2,0,No,89,Bachelor’s Degree,Married,0,Senior,Small,78,Yes,No,No,3,3,Stayed
2639,38,Male,12,Finance,8932,3,3,3,1,No,47,Bachelor’s Degree,Single,2,Entry,Small,63,No,No,No,3,3,Left
72170,24,Female,2,Healthcare,8958,2,2,3,0,No,35,Master’s Degree,Single,1,Mid,Medium,13,No,No,Yes,1,3,Left
17241,52,Male,28,Healthcare,10044,2,4,3,1,No,80,Bachelor’s Degree,Divorced,0,Mid,Medium,63,Yes,No,No,3,3,Left
14523,30,Female,21,Healthcare,7503,3,3,4,0,No,45,High School,Single,2,Entry,Medium,26,No,No,No,3,1,Left
17027,20,Female,5,Finance,8698,2,3,3,0,Yes,96,Master’s Degree,Single,1,Senior,Medium,48,Yes,No,Yes,3,1,Stayed
12734,43,Male,2,Healthcare,7336,4,3,4,0,Yes,50,High School,Divorced,0,Mid,Large,40,No,No,No,1,1,Stayed
39570,52,Male,41,Technology,8092,1,2,4,2,No,47,Master’s Degree,Single,0,Entry,Small,120,Yes,No,No,3,1,Left
25627,55,Female,40,Technology,10704,1,3,3,1,No,7,PhD,Divorced,1,Entry,Medium,111,Yes,No,No,3,3,Stayed
60866,28,Male,17,Healthcare,7687,3,4,4,0,No,3,High School,Single,0,Entry,Medium,62,Yes,No,No,3,2,Stayed
2360,25,Female,2,Technology,7145,3,3,3,2,No,88,Bachelor’s Degree,Married,0,Entry,Large,13,No,No,No,1,2,Left
58298,41,Male,3,Healthcare,8144,3,4,4,2,No,28,High School,Single,5,Entry,Medium,62,No,No,Yes,2,1,Left
1182,51,Female,1,Technology,12784,2,3,3,0,No,75,Bachelor’s Degree,Married,2,Mid,Large,20,No,No,No,1,2,Left
12363,57,Male,27,Healthcare,9210,3,3,3,1,Yes,62,Bachelor’s Degree,Single,3,Mid,Small,77,No,No,No,3,2,Left
9545,42,Male,18,Media,6408,3,3,2,0,Yes,23,Associate Degree,Married,1,Entry,Medium,67,Yes,No,No,3,1,Stayed
16133,55,Male,17,Education,5601,2,3,3,2,No,75,Associate Degree,Single,3,Senior,Large,35,No,No,No,3,3,Stayed
5415,39,Female,9,Finance,4737,4,3,2,0,No,96,Associate Degree,Single,3,Mid,Medium,66,No,No,No,3,1,Left
50672,23,Male,10,Education,3664,3,2,2,2,Yes,81,High School,Single,0,Mid,Large,68,No,Yes,No,3,3,Left
39793,39,Female,24,Education,5056,4,3,3,1,Yes,95,Bachelor’s Degree,Divorced,4,Entry,Medium,62,No,No,No,1,1,Left
60882,53,Male,7,Healthcare,9148,3,2,3,0,No,19,Bachelor’s Degree,Divorced,0,Senior,Medium,30,No,No,No,2,1,Stayed
7864,39,Female,23,Technology,8816,3,2,2,1,No,82,Bachelor’s Degree,Single,0,Entry,Medium,84,No,No,No,3,1,Left
62815,30,Female,4,Healthcare,8131,4,3,1,0,Yes,22,High School,Single,4,Mid,Medium,46,Yes,No,No,1,2,Left
65391,47,Female,8,Healthcare,7051,2,3,3,1,Yes,67,Master’s Degree,Single,0,Senior,Large,87,No,No,Yes,4,4,Stayed
16108,45,Male,18,Technology,12303,3,1,3,4,No,27,Master’s Degree,Divorced,2,Senior,Large,82,No,No,No,3,2,Stayed
12888,59,Male,1,Technology,5508,3,3,1,1,No,81,Bachelor’s Degree,Divorced,1,Mid,Medium,10,No,No,No,3,2,Stayed
46097,50,Male,3,Healthcare,6705,2,2,3,2,Yes,9,PhD,Single,2,Mid,Medium,52,No,No,No,3,3,Left
61126,51,Male,11,Education,4040,2,1,3,0,Yes,78,Master’s Degree,Married,1,Mid,Medium,36,Yes,No,No,1,1,Stayed
42224,58,Male,40,Finance,7013,3,3,4,0,No,95,Bachelor’s Degree,Married,2,Mid,Medium,88,No,No,No,1,1,Left
43266,32,Female,12,Healthcare,7080,4,2,3,1,No,29,Bachelor’s Degree,Single,3,Mid,Medium,59,Yes,No,Yes,3,1,Stayed
656,49,Male,13,Media,6164,3,3,4,0,No,82,Bachelor’s Degree,Single,4,Senior,Medium,20,No,No,No,2,3,Stayed
5432,52,Male,17,Media,5249,4,2,3,1,Yes,12,Associate Degree,Married,0,Mid,Small,18,No,No,No,2,3,Left
54994,46,Male,18,Healthcare,6219,4,4,3,1,Yes,22,Bachelor’s Degree,Divorced,0,Senior,Large,35,No,Yes,No,1,1,Stayed
69265,23,Female,1,Media,5912,3,4,3,1,No,98,High School,Married,1,Mid,Large,26,Yes,No,No,2,1,Stayed
67818,50,Female,40,Education,3673,2,3,4,2,No,68,High School,Married,1,Senior,Medium,86,No,No,Yes,2,1,Stayed
70251,46,Male,37,Technology,8824,3,3,3,0,No,50,High School,Single,1,Entry,Small,89,No,No,Yes,4,1,Left
1584,34,Male,18,Media,5601,3,3,3,1,No,52,Master’s Degree,Single,3,Senior,Small,64,No,Yes,No,2,1,Stayed
72980,20,Male,7,Education,4244,2,2,3,0,No,13,High School,Divorced,3,Mid,Medium,31,No,No,No,3,3,Stayed
16515,20,Female,10,Media,6038,1,4,3,0,No,30,High School,Married,3,Mid,Large,79,No,No,Yes,1,2,Left
18655,24,Male,8,Finance,6823,2,4,3,2,Yes,71,Master’s Degree,Married,0,Senior,Large,48,No,No,No,2,3,Stayed
74398,43,Male,24,Media,5808,1,1,2,1,Yes,33,Bachelor’s Degree,Married,1,Entry,Small,85,No,Yes,No,3,3,Left
17458,26,Female,3,Healthcare,7764,1,3,4,0,No,84,High School,Married,5,Entry,Medium,49,No,No,No,3,2,Stayed
34500,28,Male,5,Technology,7447,4,4,3,0,Yes,67,Bachelor’s Degree,Married,0,Entry,Medium,84,No,Yes,No,3,1,Left
17272,34,Female,8,Media,6557,2,2,4,0,No,9,Associate Degree,Married,3,Mid,Small,48,No,No,Yes,3,3,Stayed
73685,18,Female,5,Education,4995,1,2,3,2,No,94,Bachelor’s Degree,Divorced,5,Senior,Small,43,No,No,No,3,1,Stayed
49925,29,Male,16,Media,5805,2,2,4,0,No,37,Master’s Degree,Married,4,Entry,Medium,63,No,No,No,3,2,Stayed
70130,30,Male,17,Education,5960,1,1,4,0,No,78,High School,Single,0,Entry,Medium,51,No,No,No,1,1,Left
44501,54,Female,7,Technology,7301,3,4,3,1,Yes,86,High School,Single,1,Mid,Large,56,Yes,No,No,3,1,Left
30601,28,Male,20,Technology,8014,2,3,3,1,No,59,Bachelor’s Degree,Married,1,Senior,Small,37,No,No,No,3,3,Stayed
66101,31,Female,6,Media,6014,3,1,3,0,Yes,95,Associate Degree,Married,4,Mid,Medium,19,No,No,Yes,1,4,Stayed
47403,18,Male,9,Education,4262,3,3,3,0,No,60,Bachelor’s Degree,Single,4,Mid,Medium,45,No,No,No,3,1,Left
17300,38,Female,3,Education,3786,3,1,3,0,No,95,Associate Degree,Divorced,2,Senior,Medium,10,No,No,No,1,3,Left
16462,28,Female,20,Finance,10198,1,3,3,1,No,67,Master’s Degree,Married,1,Mid,Small,72,No,No,No,3,1,Left
66697,39,Male,10,Education,6102,3,3,3,0,No,8,Bachelor’s Degree,Single,1,Mid,Medium,84,No,No,No,2,3,Left
10375,32,Male,15,Technology,9580,4,4,3,1,No,71,Bachelor’s Degree,Married,3,Mid,Medium,77,No,No,No,2,3,Stayed
24725,57,Male,34,Education,5098,2,3,3,2,No,61,Master’s Degree,Single,2,Senior,Large,51,No,No,No,2,3,Stayed
50191,39,Male,25,Technology,9695,3,3,4,2,No,36,Bachelor’s Degree,Married,1,Entry,Medium,60,No,No,No,1,3,Stayed
35611,43,Female,17,Education,5149,3,3,2,0,Yes,5,Associate Degree,Divorced,0,Entry,Medium,42,Yes,No,No,1,2,Stayed
42474,46,Female,34,Technology,9060,3,2,3,2,No,35,Associate Degree,Single,1,Senior,Small,57,No,No,Yes,4,1,Stayed
1220,29,Male,10,Healthcare,7577,2,2,3,0,No,37,Master’s Degree,Single,6,Mid,Large,29,Yes,No,No,1,3,Stayed
32346,34,Female,9,Education,6277,2,2,3,0,No,94,High School,Divorced,0,Entry,Medium,74,Yes,No,No,3,3,Left
44083,56,Female,5,Technology,8128,1,4,3,0,Yes,45,Master’s Degree,Married,6,Senior,Small,20,No,No,No,3,1,Stayed
72309,21,Male,5,Finance,5625,2,4,3,1,Yes,55,PhD,Single,0,Mid,Medium,56,No,No,No,2,2,Left
25695,38,Male,26,Healthcare,8311,2,4,4,1,Yes,17,Bachelor’s Degree,Married,0,Senior,Medium,40,No,No,No,4,1,Stayed
15604,28,Female,15,Education,4968,3,1,3,2,No,28,Master’s Degree,Single,0,Entry,Small,90,No,No,No,3,2,Left
5929,29,Female,1,Healthcare,6463,3,3,3,0,No,85,Associate Degree,Divorced,2,Mid,Small,10,No,No,No,3,2,Stayed
72929,56,Male,1,Media,5993,3,4,3,2,No,84,Master’s Degree,Married,1,Entry,Large,56,No,No,No,3,1,Left
15270,46,Female,37,Education,5612,1,1,3,0,No,6,Bachelor’s Degree,Married,4,Mid,Small,89,No,No,No,3,3,Stayed
19091,21,Female,10,Healthcare,7788,3,1,3,0,No,53,Master’s Degree,Married,1,Entry,Medium,55,No,No,No,1,3,Left
54116,20,Female,1,Technology,8498,2,2,3,2,Yes,67,Associate Degree,Married,2,Senior,Large,9,No,No,No,1,1,Stayed
45885,47,Male,39,Technology,9317,2,3,4,0,Yes,45,Associate Degree,Married,1,Entry,Small,104,No,No,No,3,3,Left
39440,52,Female,4,Finance,9493,2,3,3,3,Yes,83,Bachelor’s Degree,Married,1,Entry,Medium,58,No,No,No,3,2,Stayed
27909,46,Female,32,Healthcare,8020,3,3,3,3,No,12,Associate Degree,Single,3,Entry,Large,72,No,No,Yes,3,3,Stayed
15261,53,Female,11,Technology,7655,4,2,3,0,Yes,98,Master’s Degree,Single,2,Mid,Medium,84,No,No,Yes,2,3,Left
